Record Date,Creditor Agency Name,Agency ID,Agency Site Type Code,Agency Site ID,Agency Site Name,Source Agency Alpha,Source Agency Numeric,Source Agency Site ID,Agency Name,Payment Agency ID,Agency Type Code,Payment Source Description,Payment Source Code,Payment Category Description,Payment Type Description,Payment Type Code,Payment Type ID,Debt Type Code,Debt Type Description,Taxable Indicator,Total Gross Amount,Total Net Amount,Total Gross Count,Total Net Count,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-10-01,State of New Hampshire - UIC,271,State,R4TX,R4-TX-STATE OF NEW HAMPSHIRE - UIC TAX,R4,51,TX,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,UC,UNEMPLOYMENT COMP,Y,1457.00,1457.00,1,1,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SIT,201,State,DC01,DC-01-DISTRICT OF COLUMBIA,DC,2Q,01,Millennium Challenge Corporation,70,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,317.07,317.07,1,1,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SIT,201,State,DC01,DC-01-DISTRICT OF COLUMBIA,DC,10,01,Department of the Treasury / BPD,10,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,1519.51,1519.51,2,2,2023,1,2022,4,10,01
2022-10-01,Delaware Department of Labor - UIC,199,State,D301,D3-01-DE DIVISION OF UNEMPLOYMENT INS.,D3,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,UC,UNEMPLOYMENT COMP,Y,7706.01,7593.11,19,18,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SRP,198,State,D204,D2-04-OFFICE OF TAX & REVENUE (BPF),D2,41,04,United States Postal Service,116,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,OS,OTHER STATE,N,4628.54,4628.54,2,2,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SRP,198,State,D204,D2-04-OFFICE OF TAX & REVENUE (BPF),D2,27,04,Social Security Administration,51,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,1010.17,1010.17,1,1,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SRP,198,State,D204,D2-04-OFFICE OF TAX & REVENUE (BPF),D2,26,04,U.S. Customs & Border Protection,50,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,10101.32,10101.32,18,18,2023,1,2022,4,10,01
2022-10-01,State of Louisiana - SRP,227,State,L101,L1-01-LOUISIANA DEPARTMENT OF REVENUE,L1,03,01,Dept. of Health & Human Services,3,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,2041.65,2041.65,5,5,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SRP,198,State,D203,D2-03-DC OFFICE OF TAX & REVENUE (WT),D2,74,03,U.S. Department of Justice  DEA,156,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,1186.80,1186.80,1,1,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SRP,198,State,D203,D2-03-DC OFFICE OF TAX & REVENUE (WT),D2,70,03,DHHS Food and Drug Administration,152,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,3620.30,3620.30,2,2,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SRP,198,State,D203,D2-03-DC OFFICE OF TAX & REVENUE (WT),D2,68,03,U.S. Nuclear Regulatory Commission,149,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,956.73,956.73,3,3,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SRP,198,State,D201,D2-01-DC OFFICE OF TAX & REVENUE (SUT),D2,23,01,U.S. Department of State,47,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,580.84,0.00,2,0,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SRP,198,State,D201,D2-01-DC OFFICE OF TAX & REVENUE (SUT),D2,12,01,Defense Finance and Accounting Svc.,11,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,178.23,178.23,2,2,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SRP,198,State,D201,D2-01-DC OFFICE OF TAX & REVENUE (SUT),D2,06,01,Small Business Administration,6,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,162.04,162.04,2,2,2023,1,2022,4,10,01
2022-10-01,District of Columbia - SRP,198,State,D201,D2-01-DC OFFICE OF TAX & REVENUE (SUT),D2,04,01,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,723.16,723.16,2,2,2023,1,2022,4,10,01
2022-10-01,Connecticut Dept of Revenue - SIT,197,State,CT01,CT-01-CONNECTICUT DEPARTMENT OF REVENUE,CT,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,ST,STATE TAX,Y,155282.00,152526.77,164,163,2023,1,2022,4,10,01
2022-10-01,Farm Service Agency,121,Federal,46A1,46-A1-FARM SERVICE AGENCY,46,47,A1,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,2913.11,2913.11,12,12,2023,1,2022,4,10,01
2022-10-01,United States Postal Service,116,Federal,41ID,41-ID-UNITED STATES POSTAL SERVICE,41,27,ID,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,533.32,533.32,3,3,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,33OE,33-OE-BUREAU OF FISCAL SERVICE,33,51,OE,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,112.02,112.02,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,33O0,33-O0-BUREAU OF FISCAL SERVICE,33,51,O0,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,257.81,257.81,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AZ,01-AZ-STATE OF ARIZONA,01,46,AZ,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,238.00,238.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AZ,01-AZ-STATE OF ARIZONA,01,51,AZ,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,93712.91,93511.90,69,68,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01CA,01-CA-CALIFORNIA DEPT OF CHILD SUPPORT,01,1W,CA,Department of Justice,40,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,4573.00,4573.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01CA,01-CA-CALIFORNIA DEPT OF CHILD SUPPORT,01,22,CA,Department of the Interior,46,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,267.32,267.32,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01CA,01-CA-CALIFORNIA DEPT OF CHILD SUPPORT,01,47,CA,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,5653.71,5653.71,9,9,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01CO,01-CO-COLORADO DEPT. OF HUMAN SERVICES,01,3E,CO,"DFAS - GFEBS, P2P",93,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,200.00,200.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01GA,01-GA-DCSS TAX OFFSET UNIT,01,51,GA,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,53143.13,31212.50,31,27,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01IL,01-IL-ILLINOIS DEPT OF HLTH AND FAM SVCS,01,04,IL,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,30.00,30.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01IN,01-IN-INDIANA STATE CHILD SUPPORT BUREAU,01,51,IN,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,47695.38,47695.38,43,43,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02FL,02-FL-DEPARTMENT OF REVENUE,02,06,FL,Small Business Administration,6,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,45.74,45.74,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02FL,02-FL-DEPARTMENT OF REVENUE,02,1C,FL,Department of Homeland Security,21,State,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,7797.48,7797.48,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02FL,02-FL-DEPARTMENT OF REVENUE,02,51,FL,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,1342084.85,901771.55,710,674,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02FL,02-FL-DEPARTMENT OF REVENUE,02,51,FL,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,1437839.86,-2409186.57,590,344,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02FL,02-FL-DEPARTMENT OF REVENUE,02,51,FL,Internal Revenue Service,132,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,149.76,149.76,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02GA,02-GA-DCSS TAX OFFSET UNIT,02,51,GA,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,894827.15,-1137121.96,341,215,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02GU,02-GU-OFFICE OF THE ATTORNEY GENERAL,02,51,GU,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,4882.37,4882.37,2,2,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02HI,02-HI-HAWAII CSEA,02,51,HI,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,85604.95,80981.52,63,62,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02HI,02-HI-HAWAII CSEA,02,51,HI,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,141518.18,138449.18,66,63,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02IA,02-IA-BUREAU OF COLLECTIONS,02,46,IA,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,18812.25,18175.25,13,12,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02ID,02-ID-IDAHO DEPT OF HEALTH & WELFARE,02,1W,ID,Department of Justice,40,State,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,91.25,91.25,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02ID,02-ID-IDAHO DEPT OF HEALTH & WELFARE,02,47,ID,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,158.50,158.50,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02IL,02-IL-ILLINOIS DEPT OF HLTH AND FAM SVCS,02,46,IL,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,3611.00,3611.00,7,7,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02IN,02-IN-INDIANA STATE CHILD SUPPORT BUREAU,02,09,IN,United States Department of Justice,9,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,61.63,61.63,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02IN,02-IN-INDIANA STATE CHILD SUPPORT BUREAU,02,10,IN,Department of the Treasury / BPD,10,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,100.00,100.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02IN,02-IN-INDIANA STATE CHILD SUPPORT BUREAU,02,51,IN,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,506158.35,-144009.33,279,236,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02KS,02-KS-KANSAS CHILD SUPPORT SERVICES,02,46,KS,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,2872.00,2872.00,3,3,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02KS,02-KS-KANSAS CHILD SUPPORT SERVICES,02,46,KS,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,6048.00,6048.00,4,4,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01CT,01-CT-STATE OF CONNECTICUT,01,51,CT,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,90119.06,90119.06,68,68,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01CT,01-CT-STATE OF CONNECTICUT,01,51,CT,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,73841.68,58410.68,46,43,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01DE,01-DE-DCSE,01,51,DE,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,9211.31,8710.31,8,7,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD01,MD-01-MARYLAND COMPTROLLER OF TREASURY,MD,40,01,US Department of Labor,115,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,709.33,709.33,2,2,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD01,MD-01-MARYLAND COMPTROLLER OF TREASURY,MD,18,01,Office of Personnel Management,17,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,61.34,61.34,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02KY,"02-KY-CHFS, DEPARTMENT FOR INCOME SUPPORT",02,12,KY,Defense Finance and Accounting Svc.,11,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,835.00,835.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02KY,"02-KY-CHFS, DEPARTMENT FOR INCOME SUPPORT",02,41,KY,United States Postal Service,116,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,CS,CHILD SUPPORT,N,896.92,896.92,2,2,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02KY,"02-KY-CHFS, DEPARTMENT FOR INCOME SUPPORT",02,46,KY,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,137.00,137.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02MD,02-MD-MARYLAND DHR/CHILD SUPPORT,02,51,MD,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,355201.45,327549.10,174,167,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02OK,02-OK-DEPARTMENT OF HUMAN SERVICES,02,51,OK,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,554659.45,520775.78,252,240,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02OR,02-OR-DIVISION OF CHILD SUPPORT,02,47,OR,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,300.00,300.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02OR,02-OR-DIVISION OF CHILD SUPPORT,02,99,OR,Bureau of Fiscal Service,181,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,17979.00,17979.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02PR,02-PR-ADMIN FOR CHILD SUPPORT ENFORCEMENT,02,1C,PR,Department of Homeland Security,21,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,1702.50,1702.50,5,5,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02TN,02-TN-TENNESSEE CHILD SUPPORT,02,18,TN,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM Check,OC,8,CS,CHILD SUPPORT,N,212.50,212.50,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02TN,02-TN-TENNESSEE CHILD SUPPORT,02,18,TN,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,CS,CHILD SUPPORT,N,5333.06,5333.06,21,21,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02TN,02-TN-TENNESSEE CHILD SUPPORT,02,46,TN,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,401.00,401.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02TX,02-TX-TEXAS OFFICE OF ATTORNEY GENERAL,02,51,TX,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,3600585.11,2101762.39,1569,1428,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02VA,02-VA-DIV OF CHILD SUPPORT ENFORCEMENT,02,1C,VA,Department of Homeland Security,21,State,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,7280.24,7280.24,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02VA,02-VA-DIV OF CHILD SUPPORT ENFORCEMENT,02,1O,VA,Admin. Ofc. of the U.S. Courts,32,State,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,11627.30,11627.30,3,3,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02VA,02-VA-DIV OF CHILD SUPPORT ENFORCEMENT,02,46,VA,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,205.00,205.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02VA,02-VA-DIV OF CHILD SUPPORT ENFORCEMENT,02,47,VA,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,206.50,206.50,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02VA,02-VA-DIV OF CHILD SUPPORT ENFORCEMENT,02,51,VA,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,385210.44,379850.49,251,247,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02VI,02-VI-VIRGIN ISLAND CHILD SUPPORT,02,18,VI,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,CS,CHILD SUPPORT,N,1258.35,1258.35,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04K2,04-K2-MARION VAMC 610,04,12,K2,Defense Finance and Accounting Svc.,11,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,491.18,491.18,2,2,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02VI,02-VI-VIRGIN ISLAND CHILD SUPPORT,02,51,VI,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,10523.66,10523.66,7,7,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02VI,02-VI-VIRGIN ISLAND CHILD SUPPORT,02,51,VI,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,4386.48,4386.48,4,4,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02WA,02-WA-DEPT OF SOCIAL & HEALTH SERVICES,02,18,WA,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,CS,CHILD SUPPORT,N,3862.26,3862.26,14,14,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02WA,02-WA-DEPT OF SOCIAL & HEALTH SERVICES,02,40,WA,US Department of Labor,115,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,356.56,356.56,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02WA,02-WA-DEPT OF SOCIAL & HEALTH SERVICES,02,41,WA,United States Postal Service,116,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,CS,CHILD SUPPORT,N,3910.32,3910.32,2,2,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02WI,02-WI-DCF DFES BUREAU OF CHILD SUPPORT,02,51,WI,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,486855.63,440105.64,311,305,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,33NT,33-NT-BUREAU OF FISCAL SERVICE,33,M5,NT,Minnesota Dept of Revenue - SRP,234,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,148.04,148.04,2,2,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,2,State,02WV,02-WV-BUREAU FOR CHILD SUPPORT ENF.,02,41,WV,United States Postal Service,116,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,CS,CHILD SUPPORT,N,400.00,400.00,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0459,04-59-DEPARTMENT OF VETERANS AFFAIRS,04,41,59,United States Postal Service,116,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,577.85,577.85,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0471,04-71-DEBT MANAGEMENT CENTER,04,12,71,Defense Finance and Accounting Svc.,11,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,2138.15,2138.15,25,25,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0471,04-71-DEBT MANAGEMENT CENTER,04,47,71,USDA National Finance Center,122,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,872.66,872.66,3,3,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0472,04-72-DEBT MANAGEMENT CENTER,04,27,72,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,15212.09,15212.09,98,98,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0472,04-72-DEBT MANAGEMENT CENTER,04,81,72,Department of the Interior,163,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,862.16,862.16,3,3,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0472,04-72-DEBT MANAGEMENT CENTER,04,M5,72,Minnesota Dept of Revenue - SRP,234,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,1252.22,1252.22,4,4,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0474,04-74-DEBT MANAGEMENT CENTER,04,47,74,USDA National Finance Center,122,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,3468.29,3468.29,13,13,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0474,04-74-DEBT MANAGEMENT CENTER,04,81,74,Department of the Interior,163,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,763.73,763.73,4,4,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0474,04-74-DEBT MANAGEMENT CENTER,04,M2,74,State of Maryland - SRP,233,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,309.75,309.75,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0475,04-75-DEBT MANAGEMENT CENTER,04,04,75,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,17773.27,17773.27,12,12,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0475,04-75-DEBT MANAGEMENT CENTER,04,1O,75,Admin. Ofc. of the U.S. Courts,32,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,200.00,200.00,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0475,04-75-DEBT MANAGEMENT CENTER,04,27,75,Social Security Administration,51,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,1095.00,1095.00,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0475,04-75-DEBT MANAGEMENT CENTER,04,36,75,Dept of Health and Human Services,86,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,FN,FEDERAL NON-TAX,N,49514.71,49514.71,22,22,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,0475,04-75-DEBT MANAGEMENT CENTER,04,37,75,U. S. Agency for Intl. Development,87,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,2737.05,2737.05,2,2,2023,1,2022,4,10,01
